id,difficulty,terrain,date_hidden,favorites
GCAM36N,2.5,2,2/25/2024,2
GCAM368,2.5,1.5,2/25/2024,2
GCAM35P,2,1,2/25/2024,1
GCAM356,1,1.5,2/25/2024,1
GCAM31P,3,1.5,2/25/2024,0
GCAM2ZC,3.5,3,2/25/2024,0
GCAM2YC,3.5,3,2/25/2024,4
GCAM2D1,1.5,1.5,2/25/2024,1
GCAM2AK,1.5,1.5,2/25/2024,0
GCAKHJT,2,1.5,2/25/2024,0
GCAK70A,2.5,1.5,2/25/2024,3
GCAM4KY,2,2,2/24/2024,1
GCAM3D0,2,2,2/24/2024,1
GCAM28Z,2,1.5,2/24/2024,2
GCAM28W,1.5,2.5,2/24/2024,1
GCAM28V,1,1,2/24/2024,0
GCAM28F,1.5,1.5,2/24/2024,0
GCAM28B,4,3,2/24/2024,0
GCAM271,2,1.5,2/24/2024,2
GCAM26V,1.5,1.5,2/24/2024,1
GCAM25C,1.5,1.5,2/24/2024,0
GCAM251,1.5,1.5,2/24/2024,1
GCAM24T,1.5,1.5,2/24/2024,2
GCAM23B,1.5,2,2/24/2024,1
GCAM21H,1.5,1.5,2/24/2024,1
GCAM1YX,2,2,2/24/2024,2
GCAM1X3,2.5,2.5,2/24/2024,0
GCAM1VZ,2,3,2/24/2024,0
GCAM1TA,3.5,1.5,2/24/2024,1
GCAM1MW,2,2.5,2/24/2024,0
GCAM1HE,2,1.5,2/24/2024,0
GCAM0KE,2.5,2,2/24/2024,2
GCAM0AE,2,1.5,2/24/2024,1
GCAJPH6,2.5,1.5,2/24/2024,3
GCAM0NN,1,2.5,2/23/2024,0
GCAM0NG,1,3,2/23/2024,0
GCAM0NG,1,3,2/23/2024,0
GCAM0MY,1.5,1.5,2/23/2024,5
GCAM0KN,3.5,1.5,2/23/2024,3
GCAM0KG,2,2.5,2/23/2024,0
GCAM0KB,1.5,1.5,2/23/2024,2
GCAM0KA,2,2.5,2/23/2024,1
GCAM0K7,1,1.5,2/23/2024,1
GCAM0K1,1.5,1.5,2/23/2024,1
GCAM0JW,2,2.5,2/23/2024,2
GCAM0JC,2,2,2/23/2024,0
GCAM0J4,2,1.5,2/23/2024,0
GCAM0J2,2.5,2.5,2/23/2024,0
GCAM0H9,2,1.5,2/23/2024,5
GCAM0FW,2,3.5,2/23/2024,0
GCAM0EY,1.5,1.5,2/23/2024,4
GCAM0C0,1,2,2/23/2024,0
GCAM0BZ,3,1,2/23/2024,0
GCAM06E,1.5,1.5,2/23/2024,0
GCAM06B,1.5,1.5,2/23/2024,0
GCAM03M,2.5,1.5,2/23/2024,4
GCAM25T,1.5,1.5,2/22/2024,0
GCAM24G,1.5,1.5,2/22/2024,0
GCAM23V,1.5,1.5,2/22/2024,0
GCAM22P,1.5,1.5,2/22/2024,0
GCAM20Y,1.5,2,2/22/2024,1
GCAKZD2,1.5,1.5,2/22/2024,6
GCAKZ7Z,1.5,1.5,2/22/2024,0
GCAKZ6Z,1.5,2,2/22/2024,0
GCAKZ5K,2,2,2/22/2024,1
GCAKZ0M,1.5,2.5,2/22/2024,1
GCAKYQY,2.5,2,2/22/2024,1
GCAKY1D,1.5,2,2/22/2024,0
GCAKY1B,2.5,2.5,2/22/2024,0
GCAKY14,1.5,1.5,2/22/2024,1
GCAJFK5,1,1,2/22/2024,12
GCAKY5W,3.5,1,2/21/2024,0
GCAKY4H,1.5,1.5,2/21/2024,0
GCAKY4C,1.5,1.5,2/21/2024,0
GCAKY2X,1.5,1.5,2/21/2024,0
GCAKY2D,2,2,2/21/2024,0
GCAKY1W,1,1.5,2/21/2024,0
GCAKY1M,1.5,1.5,2/21/2024,1
GCAKXZC,1.5,1.5,2/21/2024,0
GCAKXXH,3,3,2/21/2024,1
GCAKXQP,1.5,2,2/21/2024,0
GCAKXF4,1.5,1.5,2/21/2024,3
GCAKWZD,2,1.5,2/20/2024,0
GCAKWYA,2,2,2/20/2024,3
GCAKWXG,1.5,1.5,2/20/2024,1
GCAKWWZ,3.5,1.5,2/20/2024,1
GCAKWV9,1.5,2,2/20/2024,1
GCAKW5P,2.5,2,2/20/2024,1
GCAM2AW,1,1,2/19/2024,1
GCAKVR9,1.5,1.5,2/19/2024,0
GCAKVR1,2,2,2/19/2024,0
GCAKVNV,2,2,2/19/2024,1
GCAKVJ7,1.5,1.5,2/19/2024,1
GCAKVHA,3.5,2,2/19/2024,0
GCAKVFB,2.5,2,2/19/2024,1
GCAKVCE,3,1.5,2/19/2024,4
GCAKVCE,3,1.5,2/19/2024,4
GCAKV7W,1.5,2,2/19/2024,0
GCAKV73,1,1.5,2/19/2024,1
GCAKNYH,2.5,3.5,2/19/2024,1
GCAMPN4,2.5,2.5,2/18/2024,0
GCAKTDP,3,2.5,2/18/2024,0
GCAKTD9,2.5,2,2/18/2024,1
GCAKTA5,1.5,1.5,2/18/2024,2
GCAKT73,3,1.5,2/18/2024,0
GCAKT6K,1.5,1.5,2/18/2024,0
GCAKT68,1.5,1.5,2/18/2024,3
GCAKT5X,1.5,1.5,2/18/2024,5
GCAKT5M,1.5,1.5,2/18/2024,4
GCAKT51,1.5,1.5,2/18/2024,1
GCAKT45,1.5,1.5,2/18/2024,1
GCAKT3Y,1.5,1.5,2/18/2024,1
GCAKT2Q,1.5,1.5,2/18/2024,1
GCAKT2H,1.5,1.5,2/18/2024,0
GCAKT2B,1.5,1.5,2/18/2024,0
GCAKRY0,1.5,1.5,2/18/2024,0
GCAKQPP,1.5,1.5,2/17/2024,0
GCAKQP1,1.5,3.5,2/17/2024,0
GCAKQNF,1.5,3.5,2/17/2024,1
GCAKQMN,1.5,1.5,2/17/2024,0
GCAKQKX,1.5,1.5,2/17/2024,0
GCAKQK7,1.5,1.5,2/17/2024,1
GCAKQE7,1.5,1.5,2/17/2024,0
GCAKQCQ,1.5,3.5,2/17/2024,2
GCAKQBJ,2,2,2/17/2024,2
GCAKQAF,1.5,2,2/17/2024,0
GCAKQA7,1.5,1.5,2/17/2024,0
GCAKQ62,1.5,1.5,2/17/2024,0
GCAKQ5M,1.5,2.5,2/17/2024,0
GCAKQ45,2.5,2,2/17/2024,1
GCAKQ3Q,2.5,2,2/17/2024,0
GCAKQ2Z,3.5,2.5,2/17/2024,0
GCAKQ2H,2,1.5,2/17/2024,0
GCAKQ29,3,1.5,2/17/2024,0
GCAKQ1Z,2,2,2/17/2024,0
GCAKNE7,1.5,5,2/17/2024,0
GCAJ11H,1.5,2.5,2/17/2024,4
GCAHWD1,1.5,2.5,2/17/2024,0
GCAHWCW,1.5,2.5,2/17/2024,0
GCAHWCK,1.5,2.5,2/17/2024,0
GCAHWCG,1.5,2.5,2/17/2024,0
GCAKWZG,1.5,1.5,2/16/2024,1
GCAKWZ6,1.5,1.5,2/16/2024,2
GCAKWYX,1.5,1.5,2/16/2024,1
GCAKWXB,1.5,1.5,2/16/2024,2
GCAKWWG,1,1.5,2/16/2024,1
GCAKWW3,1.5,1.5,2/16/2024,1
GCAKQFW,3,2,2/16/2024,0
GCAKQF9,2.5,2.5,2/16/2024,0
GCAKQEV,2,2.5,2/16/2024,1
GCAKPDP,2,3.5,2/16/2024,1
GCAKPD5,2,1.5,2/16/2024,3
GCAKPCV,1.5,1.5,2/16/2024,1
GCAKPCK,4,1.5,2/16/2024,0
GCAKPCH,4,1.5,2/16/2024,0
GCAKPCA,2.5,1.5,2/16/2024,0
GCAKPAM,2,2,2/16/2024,0
GCAKP9P,2,2.5,2/16/2024,1
GCAKP7Q,1.5,1.5,2/16/2024,0
GCAKP4N,1,1,2/16/2024,2
GCAKP1Y,3.5,2,2/16/2024,1
GCAKH10,1.5,1.5,2/16/2024,1
GCAJNF9,1.5,2,2/16/2024,0
GCAJDRE,3,2,2/16/2024,1
GCAKPAT,5,3,2/15/2024,6
GCAKPAC,3.5,4,2/15/2024,2
GCAKPAA,2.5,3,2/15/2024,2
GCAKPA3,2,2.5,2/15/2024,2
GCAKP9X,2,2.5,2/15/2024,1
GCAKP9F,2,2.5,2/15/2024,0
GCAKP95,2,2.5,2/15/2024,0
GCAKP1Q,2.5,1.5,2/15/2024,0
GCAKNB3,2.5,1.5,2/15/2024,1
GCAKN9Q,2,3.5,2/15/2024,0
GCAKN8Z,2.5,1.5,2/15/2024,1
GCAKN24,4,1.5,2/15/2024,1
GCAKN24,4,1.5,2/15/2024,1
GCAKN0J,1.5,1.5,2/15/2024,2
GCAKP1J,1,2.5,2/14/2024,0
GCAKNAB,2,3,2/14/2024,0
GCAKNA6,2,3,2/14/2024,0
GCAKN9Y,2,3,2/14/2024,0
GCAKN9K,2,2.5,2/14/2024,0
GCAKMCW,3,3,2/14/2024,0
GCAKMAH,1,2.5,2/14/2024,0
GCAKM8R,1.5,1.5,2/14/2024,0
GCAKM8E,1.5,1.5,2/14/2024,0
GCAKM6X,1.5,1.5,2/14/2024,0
GCAKM6H,3,1.5,2/14/2024,1
GCAKM1H,2.5,4.5,2/14/2024,0
GCAKKYF,2,3,2/14/2024,0
GCAKGDF,4,1.5,2/14/2024,3
GCAJFX6,1.5,1.5,2/14/2024,4
GCAKP10,3,1.5,2/13/2024,0
GCAKNDJ,1.5,1.5,2/13/2024,1
GCAKNAP,1.5,1.5,2/13/2024,1
GCAKNA9,1,1.5,2/13/2024,0
GCAKN9P,1,1.5,2/13/2024,0
GCAKN96,1.5,1.5,2/13/2024,0
GCAKKTY,2,3,2/13/2024,2
GCAKK71,3,1.5,2/13/2024,3
GCAKK6H,1.5,1.5,2/13/2024,0
GCAKK6E,2.5,1.5,2/13/2024,2
GCAKK5Y,1.5,1.5,2/13/2024,0
GCAKK5E,1.5,1.5,2/13/2024,0
GCAKK57,2.5,2.5,2/13/2024,3
GCAKK3A,2.5,2.5,2/13/2024,0
GCAKJZC,2,3.5,2/13/2024,0
GCAKJZ2,3,2.5,2/13/2024,2
GCAKJDA,2.5,2.5,2/13/2024,0
GCAKJA7,3.5,1.5,2/13/2024,5
GCAKHZ3,3,1.5,2/13/2024,5
GCAKCNQ,2,2,2/13/2024,4
GCAK5ME,2,5,2/13/2024,1
GCAJ5QF,3.5,2,2/13/2024,0
GCAKK1B,2,2.5,2/12/2024,1
GCAKK16,2,2,2/12/2024,1
GCAKK10,2,2,2/12/2024,1
GCAKJ4W,1.5,1.5,2/12/2024,0
GCAKJ31,2,1.5,2/12/2024,0
GCAKJ16,1.5,2,2/12/2024,0
GCAKJ0Z,1.5,1.5,2/12/2024,0
GCAKHZE,2,1.5,2/12/2024,0
GCAKHWA,2.5,2.5,2/12/2024,0
GCAKHMP,2.5,1.5,2/12/2024,1
GCAKH3E,2.5,2,2/12/2024,1
GCAKJ51,1.5,2.5,2/11/2024,1
GCAKJ4F,1.5,1.5,2/11/2024,1
GCAKHG0,2,1.5,2/11/2024,0
GCAKH23,2,1.5,2/11/2024,2
GCAKH1X,2,1.5,2/11/2024,0
GCAKH1W,2.5,1.5,2/11/2024,3
GCAKGZH,1.5,3,2/11/2024,1
GCAKGZB,1.5,1.5,2/11/2024,0
GCAKGXZ,2,2,2/11/2024,0
GCAKGXC,3.5,3,2/11/2024,2
GCAKGXC,3.5,3,2/11/2024,2
GCAKGW5,2,1.5,2/11/2024,2
GCAKGVQ,1,1.5,2/11/2024,0
GCAKGRB,1.5,1.5,2/11/2024,1
GCAKGQK,2.5,2.5,2/11/2024,2
GCAKGQ9,1,2,2/11/2024,0
GCAKGNE,1,1.5,2/11/2024,1
GCAKGF4,2,1.5,2/11/2024,3
GCAKGCE,1,1,2/11/2024,2
GCAKG8J,2,2,2/11/2024,0
GCAKG88,2.5,1.5,2/11/2024,0
GCAKG60,3,1.5,2/11/2024,1
GCAK70V,3,3,2/11/2024,3
GCAKY5G,1.5,2,2/10/2024,1
GCAKQT4,2.5,3,2/10/2024,0
GCAKGT9,2,2,2/10/2024,2
GCAKGE9,2,1.5,2/10/2024,1
GCAKFTV,2,2,2/10/2024,0
GCAKFG9,1,1.5,2/10/2024,0
GCAKFG5,1.5,1.5,2/10/2024,5
GCAKFFT,1.5,1.5,2/10/2024,5
GCAKFFR,1.5,1.5,2/10/2024,1
GCAKFFM,1.5,1.5,2/10/2024,1
GCAKFFF,1.5,1.5,2/10/2024,1
GCAKFFA,1.5,1.5,2/10/2024,1
GCAKFF5,1.5,1.5,2/10/2024,1
GCAKFEQ,1.5,1.5,2/10/2024,1
GCAKFEM,1.5,1.5,2/10/2024,1
GCAKFE8,1.5,1.5,2/10/2024,1
GCAKFE6,1.5,1.5,2/10/2024,3
GCAKFE5,1.5,1.5,2/10/2024,1
GCAKFE2,1.5,1.5,2/10/2024,2
GCAKFE1,1.5,1.5,2/10/2024,4
GCAKFDZ,3.5,3,2/10/2024,0
GCAKFDT,1.5,1.5,2/10/2024,2
GCAKFDG,3,2.5,2/10/2024,0
GCAKFCW,2.5,2,2/10/2024,0
GCAKFCN,3.5,2,2/10/2024,0
GCAKFC2,1.5,1.5,2/10/2024,0
GCAKFBM,1.5,2,2/10/2024,0
GCAKF8X,1.5,1.5,2/10/2024,2
GCAKF87,2.5,1.5,2/10/2024,0
GCAKF7E,2,2,2/10/2024,3
GCAKF6P,1.5,1.5,2/10/2024,1
GCAKF5D,3.5,2.5,2/10/2024,0
GCAKF56,1.5,2.5,2/10/2024,1
GCAKF53,3,2,2/10/2024,1
GCAKF4T,2,2.5,2/10/2024,2
GCAKF4D,3,2,2/10/2024,2
GCAKF41,2,2.5,2/10/2024,2
GCAKF0P,1,1.5,2/10/2024,2
GCAKEMG,2,2.5,2/10/2024,3
GCAKEJA,3,2.5,2/10/2024,6
GCAKEG8,1,2.5,2/10/2024,0
GCAKEFA,2,1.5,2/10/2024,0
GCAKE6N,5,1.5,2/10/2024,0
GCAKDQQ,2,1.5,2/10/2024,3
GCAJ98M,2.5,2.5,2/10/2024,0
GCAJ98H,3.5,2,2/10/2024,3
GCAJ988,3.5,2,2/10/2024,1
GCAKGZ2,2,2,2/9/2024,0
GCAKGYM,2,2,2/9/2024,0
GCAKGYB,1.5,2,2/9/2024,0
GCAKFBG,5,5,2/9/2024,6
GCAKFAQ,2,2,2/9/2024,0
GCAKDVD,1.5,2,2/9/2024,5
GCAKDV5,2,2.5,2/9/2024,0
GCAKDQN,2,1.5,2/9/2024,1
GCAK5M6,3,2,2/9/2024,5
GCAKG4Y,1.5,2,2/8/2024,1
GCAKG2R,1.5,1.5,2/8/2024,1
GCAKFC1,2,2.5,2/8/2024,0
GCAKFBV,1.5,1.5,2/8/2024,1
GCAKFAJ,1.5,2,2/8/2024,0
GCAKF9Q,1.5,1.5,2/8/2024,0
GCAKF7G,1.5,1.5,2/8/2024,0
GCAKD0J,1,1,2/8/2024,1
GCAKCXR,1.5,1.5,2/8/2024,0
GCAKCRY,1.5,2,2/8/2024,3
GCAKCRC,2.5,2.5,2/8/2024,2
GCAKCPK,2.5,2,2/8/2024,2
GCAKC91,2,1.5,2/8/2024,0
GCAK36N,1.5,1.5,2/8/2024,2
GCAJ982,3.5,2,2/8/2024,4
GCAKDF6,1,4.5,2/7/2024,1
GCAKCXB,1.5,1.5,2/7/2024,0
GCAKBY5,1.5,3,2/7/2024,0
GCAKBTX,2,2,2/7/2024,2
GCAKBTC,3,1,2/7/2024,1
GCAKBRT,1,1,2/7/2024,0
GCAKBR8,3,1.5,2/7/2024,1
GCAKBPB,1.5,3,2/7/2024,0
GCAKBMM,3.5,3,2/7/2024,1
GCAKBBK,1.5,1.5,2/7/2024,1
GCAKBK1,1,1,2/6/2024,0
GCAKAWR,3,2,2/6/2024,1
GCAKAR6,1.5,1.5,2/6/2024,0
GCAKAKD,5,2.5,2/6/2024,9
GCAKAGT,2,2,2/6/2024,0
GCAK8R4,1.5,2.5,2/6/2024,0
GCAK29P,1.5,2,2/6/2024,2
GCAJFGV,1.5,2,2/6/2024,7
GCAJD9J,3,1.5,2/6/2024,7
GCA40CP,1.5,1,2/6/2024,1
GCAK9V7,1.5,1.5,2/5/2024,0
GCAK9QJ,1.5,1.5,2/5/2024,1
GCAK9Q4,1.5,1.5,2/5/2024,2
GCAK9PW,1.5,1.5,2/5/2024,0
GCAK9HN,2,1,2/5/2024,1
GCAK8X9,1.5,1.5,2/5/2024,0
GCAJ97Y,2,2,2/5/2024,1
GCAK8VN,2,1.5,2/4/2024,5
GCAK8V7,2.5,1.5,2/4/2024,3
GCAK8TE,3.5,1.5,2/4/2024,3
GCAK8QC,1.5,1.5,2/4/2024,0
GCAK8PG,3.5,2,2/4/2024,4
GCAK8ME,1,1,2/4/2024,1
GCAK8M0,2.5,2,2/4/2024,6
GCAK8HF,3,3.5,2/4/2024,0
GCAK8DQ,1.5,2,2/4/2024,0
GCAK8CX,1.5,2.5,2/4/2024,0
GCAK8BH,1.5,1.5,2/4/2024,0
GCAK86N,1.5,1.5,2/4/2024,0
GCAK86K,1.5,1.5,2/4/2024,0
GCAK86E,1.5,1.5,2/4/2024,0
GCAK823,2,4,2/4/2024,1
GCAK81K,2,3,2/4/2024,0
GCAK7XT,3.5,2.5,2/4/2024,0
GCAK7XF,1.5,1.5,2/4/2024,0
GCAK7WX,2.5,1.5,2/4/2024,0
GCAK7VX,3.5,2,2/4/2024,0
GCAK7TV,2.5,1.5,2/4/2024,0
GCAK73M,3,1,2/4/2024,2
GCAK8EZ,2.5,3,2/3/2024,0
GCAK89J,1.5,1,2/3/2024,0
GCAK7Q4,2,2,2/3/2024,0
GCAK7NY,2,3,2/3/2024,1
GCAK77R,1.5,1.5,2/3/2024,0
GCAK77M,1.5,1,2/3/2024,0
GCAK77K,1,1,2/3/2024,0
GCAK77B,2.5,1.5,2/3/2024,4
GCAK757,3,2.5,2/3/2024,2
GCAK74X,1.5,1.5,2/3/2024,0
GCAK74M,1,1,2/3/2024,0
GCAK71V,1.5,1.5,2/3/2024,0
GCAK71E,1.5,1.5,2/3/2024,1
GCAK713,3.5,2,2/3/2024,2
GCAK70G,2,1.5,2/3/2024,0
GCAK6W0,2,2,2/3/2024,2
GCAK6QY,2,1.5,2/3/2024,1
GCAK6QD,1,1.5,2/3/2024,0
GCAK6MW,1.5,2.5,2/3/2024,0
GCAK6GX,3,2,2/3/2024,0
GCAK6FD,1.5,2,2/3/2024,0
GCAK66M,2.5,2,2/3/2024,0
GCAK66B,2.5,2,2/3/2024,0
GCAK664,2.5,2,2/3/2024,0
GCAK65H,2,2,2/3/2024,0
GCAJ8HM,1.5,2,2/3/2024,0
GCAKAPT,3,1.5,2/2/2024,0
GCAK5QW,2,1.5,2/2/2024,3
GCAK5NZ,2.5,2.5,2/2/2024,2
GCAK5NM,2,1.5,2/2/2024,4
GCAK5NJ,3,1.5,2/2/2024,3
GCAK5NC,2.5,1.5,2/2/2024,1
GCAK5MV,1.5,1.5,2/2/2024,0
GCAK5MJ,1.5,1.5,2/2/2024,0
GCAK5MD,1.5,1.5,2/2/2024,0
GCAK5MC,1.5,2,2/2/2024,0
GCAK5M7,1.5,1.5,2/2/2024,0
GCAK56J,3,1.5,2/2/2024,0
GCAK2DE,2,1.5,2/2/2024,3
GCAJHVA,1,1,2/2/2024,4
GCAHQA9,3,2,2/2/2024,4
GCAK4TT,2,1.5,2/1/2024,0
GCAK4QV,1.5,1.5,2/1/2024,1
GCAK4QR,1.5,1.5,2/1/2024,0
GCAK4QJ,1.5,1.5,2/1/2024,4
GCAK4QE,1.5,1.5,2/1/2024,1
GCAK4PB,1.5,1.5,2/1/2024,0
GCAK4P0,1,2,2/1/2024,3
GCAK4JH,1.5,1.5,2/1/2024,0
GCAK4J0,2,1.5,2/1/2024,1
GCAK4HN,4,1.5,2/1/2024,0
GCAK3WE,3,3,2/1/2024,0
GCAK2AQ,3,1.5,2/1/2024,1
GCAJG05,1.5,1,2/1/2024,7
GCAK3M4,2,1.5,1/31/2024,2
GCAK3M1,3,2.5,1/31/2024,3
GCAK3J1,2.5,1.5,1/31/2024,5
GCAK3G4,3,2,1/31/2024,5
GCAK3F7,2,2.5,1/31/2024,5
GCAK3F5,1.5,1.5,1/31/2024,5
GCAK3EY,3.5,3.5,1/31/2024,1
GCAK3AG,1,3.5,1/31/2024,0
GCAK2WV,2,2,1/31/2024,4
GCAK2W8,1.5,1.5,1/31/2024,0
GCAK2W6,1,1.5,1/31/2024,0
GCAK2D8,1.5,3,1/31/2024,0
GCAK2D4,1,3,1/31/2024,0
GCAK2D1,1.5,3,1/31/2024,0
GCAK10C,1.5,1.5,1/31/2024,2
GCAK0ZQ,1.5,1.5,1/31/2024,1
GCAJZRZ,1.5,2,1/31/2024,1
GCAJRGX,1.5,1.5,1/31/2024,1
GCAJQA9,2,1.5,1/31/2024,3
GCAJKX9,2,1.5,1/31/2024,2
GCAHTF2,1.5,1.5,1/31/2024,1
GCAK3F4,1.5,1.5,1/30/2024,0
GCAK3EM,1.5,3.5,1/30/2024,0
GCAK34A,2,2,1/30/2024,0
GCAK2HG,1.5,4,1/30/2024,1
GCAK2G8,1.5,1.5,1/30/2024,4
GCAK2FX,1.5,1.5,1/30/2024,0
GCAK2FN,1.5,1.5,1/30/2024,0
GCAK2E5,2.5,2.5,1/30/2024,0
GCAK2DV,2,2,1/30/2024,0
GCAK2DH,2.5,2.5,1/30/2024,0
GCAK2DF,2,2.5,1/30/2024,0
GCAK2DD,2,2,1/30/2024,0
GCAK2D7,2,2,1/30/2024,0
GCAK2D3,1.5,1.5,1/30/2024,0
GCAK2CX,2,1.5,1/30/2024,0
GCAK2CM,2,2,1/30/2024,0
GCAK2C8,1.5,1,1/30/2024,1
GCAK2C7,1.5,1.5,1/30/2024,2
GCAK2C6,1.5,1.5,1/30/2024,1
GCAK2B8,1.5,1,1/30/2024,0
GCAK2AT,1.5,1.5,1/30/2024,0
GCAK24E,1.5,1.5,1/30/2024,1
GCAK20X,1.5,1.5,1/30/2024,0
GCAK1XB,2.5,1.5,1/30/2024,9
GCAK1NR,1.5,2.5,1/30/2024,0
GCAK1NG,4,4.5,1/30/2024,8
GCAK1MQ,1,2.5,1/30/2024,0
GCAK1K9,1.5,2.5,1/30/2024,0
GCAK18K,1.5,1.5,1/30/2024,0
GCAK1BA,3.5,1.5,1/29/2024,3
GCAK1B6,1.5,1.5,1/29/2024,2
GCAK1B3,2,2.5,1/29/2024,1
GCAK1B2,1.5,1.5,1/29/2024,4
GCAK1AX,1.5,1.5,1/29/2024,2
GCAK1AM,3,1.5,1/29/2024,4
GCAK174,2,1.5,1/29/2024,0
GCAK16Y,1.5,1.5,1/29/2024,1
GCAK13Q,2,2,1/29/2024,0
GCAK13M,2,3,1/29/2024,2
GCAK13F,2,3,1/29/2024,1
GCAK138,2,3,1/29/2024,2
GCAK12Z,2,3,1/29/2024,1
GCAK12H,2,3,1/29/2024,2
GCAK11X,2,3,1/29/2024,1
GCAK0VX,2,2,1/29/2024,0
GCAK0VJ,2.5,2.5,1/29/2024,0
GCAK0V7,1.5,1.5,1/29/2024,1
GCAK02T,2.5,2,1/29/2024,0
GCAK184,2.5,1.5,1/28/2024,0
GCAJZVQ,1.5,2,1/28/2024,4
GCAJZVB,3,1.5,1/28/2024,1
GCAJZTC,2.5,2.5,1/28/2024,0
GCAJZTA,3,2,1/28/2024,2
GCAJZRJ,1.5,1.5,1/28/2024,3
GCAJZPV,2.5,1.5,1/28/2024,2
GCAJZP2,1.5,1.5,1/28/2024,0
GCAJZNY,1.5,3,1/28/2024,0
GCAJZK9,3,1.5,1/28/2024,0
GCAJZJT,1.5,1.5,1/28/2024,0
GCAJZJF,2,1.5,1/28/2024,0
GCAJZGW,1.5,1.5,1/28/2024,1
GCAJZGD,1,1.5,1/28/2024,0
GCAJZB7,1.5,1.5,1/28/2024,6
GCAJZ9Z,2.5,1.5,1/28/2024,0
GCAJZ9J,1.5,1.5,1/28/2024,0
GCAJZ97,3,1.5,1/28/2024,2
GCAJZ8Y,1,1.5,1/28/2024,0
GCAJZ6E,2,2.5,1/28/2024,1
GCAJZ62,3.5,2.5,1/28/2024,2
GCAJZ56,3,3,1/28/2024,0
GCAJZ4W,1.5,1.5,1/28/2024,0
GCAJZ46,3,2,1/28/2024,1
GCAJZ3M,2.5,1.5,1/28/2024,3
GCAJZ3E,2,2,1/28/2024,0
GCAJZ1M,1,2.5,1/28/2024,0
GCAJYRV,1.5,3.5,1/28/2024,0
GCA3NHQ,1.5,1.5,1/28/2024,0
GCAJZJ5,2,2,1/27/2024,0
GCAJYTJ,2,3.5,1/27/2024,0
GCAJYQP,2,2.5,1/27/2024,0
GCAJY62,1.5,1.5,1/27/2024,0
GCAJY5X,1,1,1/27/2024,1
GCAJY5V,2.5,1.5,1/27/2024,1
GCAJY5R,1.5,1.5,1/27/2024,1
GCAJY5Q,1,1.5,1/27/2024,2
GCAJY5F,1,1,1/27/2024,0
GCAJY58,1.5,1.5,1/27/2024,2
GCAJY4K,1.5,1.5,1/27/2024,0
GCAJY4J,3.5,2,1/27/2024,0
GCAJY45,2.5,2.5,1/27/2024,0
GCAJY41,1.5,1.5,1/27/2024,0
GCAJY3Z,2,2,1/27/2024,0
GCAJY2X,1,1.5,1/27/2024,1
GCAJY2T,1.5,1.5,1/27/2024,1
GCAJY1Q,1,1.5,1/27/2024,1
GCAJY0Z,2,2,1/27/2024,0
GCAJY0K,1.5,1.5,1/27/2024,5
GCAJY0C,1,1.5,1/27/2024,2
GCAJXZY,1.5,1.5,1/27/2024,3
GCAJXZW,1,1.5,1/27/2024,0
GCAJXR9,2.5,1.5,1/27/2024,0
GCAJXMR,2,1.5,1/27/2024,4
GCAJXJG,2,1.5,1/27/2024,0
GCAJXC0,3,2,1/27/2024,0
GCAJXBQ,2,2,1/27/2024,0
GCAJXBF,2.5,2,1/27/2024,0
GCAJXB0,4,2,1/27/2024,8
GCAJX28,2,1.5,1/27/2024,0
GCAJX1T,3,3,1/27/2024,1
GCAJV63,3,2,1/27/2024,0
GCAJPBA,1.5,1.5,1/27/2024,1
GCAJPAD,1,1,1/27/2024,1
GCAJEQ4,3,1.5,1/27/2024,4
GCAJ8HV,1.5,1.5,1/27/2024,0
GCAJWZE,1,1,1/26/2024,0
GCAJWZ2,2.5,1.5,1/26/2024,0
GCAJWYR,2.5,1.5,1/26/2024,0
GCAJWWV,2.5,2,1/26/2024,0
GCAJWWT,3.5,1,1/26/2024,3
GCAJWWK,1.5,1.5,1/26/2024,0
GCAJWW7,1.5,1.5,1/26/2024,0
GCAJWW5,1.5,1.5,1/26/2024,0
GCAJWVE,2,1.5,1/26/2024,10
GCAJWV3,1.5,1.5,1/26/2024,1
GCAJWTW,2,3,1/26/2024,0
GCAJWTH,2.5,3,1/26/2024,0
GCAJWQX,1.5,1.5,1/26/2024,2
GCAJWNN,2,1.5,1/26/2024,0
GCAJWNA,4,1.5,1/26/2024,4
GCAJWKX,1.5,1,1/26/2024,1
GCAJWJV,4,3.5,1/26/2024,0
GCAJNAX,2,1,1/26/2024,1
GCAJVCJ,1.5,1.5,1/24/2024,1
GCAJVCG,2,1.5,1/24/2024,0
GCAJVCE,1.5,1.5,1/24/2024,0
GCAJVA0,1,1.5,1/24/2024,3
GCAJV9Y,1.5,1.5,1/24/2024,0
GCAJV9D,1.5,1.5,1/24/2024,0
GCAJV99,1.5,1.5,1/24/2024,0
GCAJV8A,2,1.5,1/24/2024,1
GCAJTT3,2,2,1/24/2024,1
GCAJTK0,1,1.5,1/23/2024,2
GCAJTJ1,2,1.5,1/23/2024,2
GCAJTH3,2,3,1/23/2024,1
GCAJTDY,1.5,2.5,1/23/2024,0
GCAJTDP,1,1,1/23/2024,0
GCAJTAE,2,2,1/23/2024,3
GCAJRYE,2,2,1/23/2024,0
GCAJNGT,2.5,1.5,1/23/2024,12
GCAJRKJ,1.5,1.5,1/22/2024,0
GCAJRJ9,2,2,1/22/2024,5
GCAJRHN,2,2,1/22/2024,0
